longitude,latitude,housingMedianAge,population,households,medianIncome,AveBedrms,AveRooms,AveOccupancy,logMedVal
-120.89,37.59,33,617,209,2.151,0.9856459330143541,4.861244019138756,2.952153110047847,14.01257636044033
-120.92,37.6,12,2445,832,3.7611,0.9675480769230769,5.390625,2.938701923076923,13.478865158998426
-120.92,37.59,26,642,236,2.6591,1.1822033898305084,7.22457627118644,2.7203389830508473,13.91900896526833
-120.91,37.57,26,2446,694,2.0521,1.015850144092219,4.893371757925072,3.5244956772334293,12.751519168062082
-120.93,37.56,17,672,334,1.55,1.0808383233532934,5.425149700598802,2.0119760479041915,13.823397089941592
-120.95,37.57,29,672,243,3.1125,1.0246913580246915,4.851851851851852,2.765432098765432,13.742372626158428
-120.98,37.57,27,449,168,2.6406,1.0476190476190477,5.505952380952381,2.6726190476190474,13.538926275850214
-121.02,37.58,36,706,273,1.7169,0.989010989010989,4.706959706959707,2.586080586080586,13.462873081248663
-121.04,37.6,27,580,177,2.1875,1.03954802259887,5.4124293785310735,3.2768361581920904,13.022810841429353
-121.09,37.56,32,1356,307,2.6705,1.0586319218241043,5.592833876221499,4.416938110749186,13.142724754595344
-121.03,37.55,32,624,173,1.9728,1.1445086705202312,5.468208092485549,3.606936416184971,13.21545710279639
-121.04,37.5,33,343,116,3.1875,1.0603448275862069,5.2844827586206895,2.956896551724138,13.534484400880233
-121.02,37.48,26,244,83,4.1346,1.1204819277108433,5.626506024096385,2.9397590361445785,13.962764243051492
-121.12,37.48,5,3062,713,3.2396,1.150070126227209,5.762973352033661,4.2945301542777,13.498317898295355
-121.14,37.47,38,1272,474,2.8833,0.9493670886075949,5.120253164556962,2.6835443037974684,13.402588781330516
-121.14,37.48,6,1011,331,3.7045,1.0030211480362539,5.353474320241692,3.054380664652568,13.524651461067547
-121.13,37.47,37,1559,443,2.1833,1.0112866817155757,4.503386004514673,3.5191873589164784,13.152692314287037
-121.11,37.47,12,913,330,3.5795,1.2424242424242424,6.857575757575757,2.7666666666666666,13.671911176956431
-121.14,37.46,4,1592,491,5.2452,1.0244399185336048,5.945010183299389,3.2423625254582484,13.793944260615586
-121.2,37.6,30,1301,345,2.3173,1.1768115942028985,6.115942028985507,3.7710144927536233,13.073084646857964
-121.27,37.56,31,1067,245,2.8558,1.346938775510204,4.9918367346938775,4.355102040816327,13.239864284715761
-121.31,37.44,33,47,14,0.536,2,4.928571428571429,3.357142857142857,13.375314775720604
-121.21,37.5,34,147,47,3,1.0425531914893618,6.25531914893617,3.127659574468085,13.798198272864717
-121.14,37.52,37,586,214,3.1645,1.0794392523364487,6.345794392523365,2.7383177570093458,13.855485844387097
-121.06,37.45,33,915,282,3.4464,1.0602836879432624,4.968085106382978,3.24468085106383,13.798198272864717
-121.06,37.42,52,295,97,3.5,0.9896907216494846,5.195876288659794,3.0412371134020617,12.885796787981066
-121.11,37.43,42,227,75,2.5,1,5.493333333333333,3.026666666666667,12.89669734352879
-121.29,37.33,36,27,8,4,1.5,6,3.375,12.909029901396213
-121.09,37.33,40,329,96,1.7188,1.1666666666666667,5.458333333333333,3.4270833333333335,13.375314775720604
-121.01,37.37,41,632,230,2.3583,1.0130434782608695,4.543478260869565,2.747826086956522,13.18087699617008
-121.01,37.33,17,1054,321,1.6214,1.277258566978193,6,3.283489096573209,12.854070637984412
-121.03,37.33,27,730,229,3.06,1.0043668122270741,5.820960698689956,3.1877729257641922,13.306873529058334
-121.03,37.32,42,1457,551,2.2566,1.0181488203266789,5.272232304900181,2.644283121597096,13.013047289756596
-121.04,37.3,6,1409,392,3.3824,1.239795918367347,6.778061224489796,3.5943877551020407,13.405579680285582
-120.84,37.53,14,2070,697,3.1523,1.0129124820659972,5.226685796269727,2.96987087517934,13.641498827042188
-120.86,37.53,18,1751,712,1.6445,1.0280898876404494,3.973314606741573,2.4592696629213484,13.75786852952929
-120.88,37.53,18,92,36,5.3168,1.0833333333333333,6.638888888888889,2.5555555555555554,13.883422440841498
-120.85,37.55,45,187,63,2.5938,0.9841269841269841,5.555555555555555,2.9682539682539684,14.403205333146014
-120.89,37.54,30,275,115,2.2679,1,4.426086956521739,2.391304347826087,14.29359862637104
-120.89,37.52,42,647,192,2.5402,1.1510416666666667,6.25,3.3697916666666665,13.762257847834997
-120.96,37.54,29,747,231,3.4643,1.0606060606060606,6.354978354978355,3.2337662337662336,13.496479368727101
-120.96,37.51,30,720,233,2.3864,1.0171673819742488,5.527896995708154,3.0901287553648067,13.619390634598265
-120.96,37.48,32,682,236,2.9844,0.8983050847457628,5.322033898305085,2.889830508474576,13.592625790160119
-120.97,37.43,27,810,262,2.1875,1.0305343511450382,5.267175572519084,3.0916030534351147,13.606086075502077
-120.8,37.55,18,1110,329,3.1641,1.0182370820668694,5.477203647416413,3.3738601823708207,13.196507137454148
-120.79,37.53,20,853,263,3.3083,1,5.387832699619772,3.2433460076045626,13.331559497937443
-120.8,37.53,29,726,225,2.1932,1.1288888888888888,5.164444444444444,3.2266666666666666,13.126340915835732
-120.81,37.53,15,189,107,1.875,1.1495327102803738,5.327102803738318,1.766355140186916,13.924094656254383
-120.82,37.54,20,282,86,6.1324,1.3255813953488371,8.220930232558139,3.2790697674418605,13.814361080926135
-120.8,37.52,13,1602,490,3.9286,0.9816326530612245,5.959183673469388,3.269387755102041,13.673489763340198
-120.72,37.54,17,431,121,4.2188,1.1074380165289257,6.024793388429752,3.56198347107438,13.55302606933452
-120.79,37.49,44,687,234,3.4167,0.9615384615384616,5.068376068376068,2.9358974358974357,13.785388734484444
-120.84,37.47,11,1468,471,2.7857,1.059447983014862,4.851380042462845,3.1167728237791934,13.352603086027832
-120.89,37.48,27,647,209,2.9135,0.9330143540669856,5.349282296650718,3.0956937799043063,13.776047852138989
-120.89,37.45,29,1070,332,3.6597,1.0150602409638554,5.8433734939759034,3.2228915662650603,13.671911176956431
-120.88,37.52,2,707,256,2.6103,1.59765625,7.30859375,2.76171875,13.572996371097384
-120.87,37.5,7,2431,904,3.1042,1.0896017699115044,5.493362831858407,2.689159292035398,13.473246255311954
-120.86,37.5,34,2916,962,1.9829,1.0353430353430353,4.4407484407484406,3.0311850311850312,13.022810841429353
-120.85,37.49,39,2606,737,1.9429,0.994572591587517,3.8534599728629577,3.5359565807327002,12.930298671427803
-120.86,37.49,37,893,236,1.6213,1.1483050847457628,4.593220338983051,3.7838983050847457,12.821444336285815
-120.86,37.49,22,1441,409,2.4706,1.0880195599022005,5.232273838630807,3.5232273838630808,13.111007355335847
-120.85,37.49,42,310,70,1.4063,1.0285714285714285,3.7714285714285714,4.428571428571429,12.6808113218638
-120.84,37.48,10,1960,596,2.7381,1.0268456375838926,4.822147651006712,3.2885906040268456,13.291583655204903
-120.86,37.52,9,5372,1843,3.4821,1.0151926207270754,5.363537710255019,2.9148128052088986,13.515638875754178
-120.85,37.51,5,1593,633,2.2292,1.1769352290679305,4.579778830963665,2.5165876777251186,13.519252390117709
-120.85,37.51,15,728,281,1.5531,1.0142348754448398,4.02491103202847,2.590747330960854,13.157643882754932
-120.84,37.5,47,1126,447,2.2083,1.0827740492170022,5.167785234899329,2.519015659955257,13.20838740840021
-120.85,37.5,52,922,348,1.7227,1.0114942528735633,4.954022988505747,2.6494252873563218,13.06239932027375
-120.84,37.49,25,1234,583,1.4529,0.9879931389365352,4.087478559176672,2.1166380789022297,13.067754393978193
-120.82,37.49,25,882,261,3.5547,1.0919540229885059,6.172413793103448,3.3793103448275863,13.472307096419417
-120.82,37.51,17,736,254,4.4083,0.9960629921259843,6.551181102362205,2.8976377952755907,13.82131814993583
-120.83,37.51,34,1226,487,4.601,0.9794661190965093,6.3203285420944555,2.517453798767967,13.70614915904015
-120.82,37.5,21,1313,461,4.4886,1.0737527114967462,6.45119305856833,2.8481561822125814,13.588386935379358
-120.83,37.5,30,631,231,3.375,1.0562770562770563,5.800865800865801,2.7316017316017316,13.43506847549092
-120.84,37.51,8,688,260,2.7243,0.9307692307692308,4.5807692307692305,2.646153846153846,13.61358882049056
-120.84,37.51,14,3909,1480,2.0643,1.0763513513513514,4.2817567567567565,2.641216216216216,13.312285303751358
-120.83,37.52,6,773,259,4.1859,0.972972972972973,5.745173745173745,2.9845559845559846,13.70614915904015
-120.84,37.52,16,2531,825,3.7065,1.0751515151515152,5.487272727272727,3.067878787878788,13.494637895155083
-120.84,37.51,20,1258,320,3.8958,0.978125,5.940625,3.93125,13.51292126913305
-120.83,37.51,13,1639,609,4.6635,0.9917898193760263,6.231527093596059,2.691297208538588,14.027746544907846
-121.62,39.16,7,2271,767,3.809,1.0117340286831813,5.840938722294655,2.960886571056063,13.356765986501236
-121.63,39.16,7,1065,410,2.4183,1.0829268292682928,4.582926829268293,2.597560975609756,13.282754437171013
-121.63,39.15,27,195,68,5.3946,0.8823529411764706,4.9411764705882355,2.8676470588235294,12.858885718291761
-121.62,39.16,16,1267,451,2.4556,1.0288248337028825,4.516629711751663,2.809312638580931,13.206021152421329
-121.63,39.15,16,940,400,1.5613,1.045,3.8675,2.35,12.87004311696918
-121.63,39.15,27,1419,606,1.8849,1.051155115511551,4.935643564356436,2.3415841584158414,12.885796787981066
-121.62,39.15,36,1168,489,3.0962,0.9304703476482618,4.746421267893661,2.3885480572597135,12.89359342801425
-121.62,39.15,23,1043,452,1.9375,1.168141592920354,4.389380530973451,2.3075221238938055,12.7497594125542
-121.63,39.14,39,822,377,2.5038,1.090185676392573,4.970822281167108,2.180371352785146,12.801414802392712
-121.62,39.14,41,1202,506,1.6902,1.1047430830039526,4.3142292490118574,2.375494071146245,12.6808113218638
-121.61,39.14,44,1030,453,1.4661,1.0507726269315674,4.492273730684326,2.273730684326711,12.747996960101954
-121.62,39.13,41,856,337,1.6719,0.9169139465875371,3.908011869436202,2.540059347181009,12.728429589345074
-121.63,39.13,26,1047,497,1.8208,1.06841046277666,4.738430583501006,2.106639839034205,12.976039145738785
-121.62,39.13,41,583,239,2.2431,1.0167364016736402,4.799163179916318,2.4393305439330546,12.715802011489114
-121.61,39.13,21,933,336,1.6823,0.9761904761904762,4.261904761904762,2.7767857142857144,13.036616529440698
-121.63,39.12,34,804,344,3.4492,1.0116279069767442,5.787790697674419,2.3372093023255816,13.225980816296351
-121.62,39.12,35,1431,601,2.5469,0.9767054908485857,4.637271214642263,2.3810316139767056,12.760277778564188
-121.61,39.13,33,1583,504,1.4727,1.0694444444444444,5.0773809523809526,3.140873015873016,12.509754271414398
-121.6,39.12,21,1494,311,1.3348,1.0868167202572347,4.176848874598071,4.803858520900322,14.17243403336454
-121.62,39.12,26,627,215,4.2188,0.9488372093023256,6.534883720930233,2.916279069767442,13.17115177964912
-121.63,39.12,32,1099,391,4.3864,1.0869565217391304,6.58312020460358,2.8107416879795397,13.425322654451302
-121.62,39.11,5,1245,489,3.2465,1.0265848670756645,4.74437627811861,2.5460122699386503,13.207204889015808
-121.63,39.1,22,1757,577,4.174,0.949740034662045,6.213171577123051,3.045060658578856,13.241013710098809
-121.62,39.11,11,1459,549,4.2792,1.0510018214936248,6.409836065573771,2.6575591985428053,13.485386035117527
-121.62,39.09,21,1337,435,3.8534,1.1057471264367815,6.190804597701149,3.0735632183908046,13.236409099342419
-121.68,39.13,17,717,268,3.4698,1.1082089552238805,7.347014925373134,2.675373134328358,13.913900683687398
-121.65,39.13,11,2336,841,2.6842,1.1224732461355529,5.746730083234245,2.7776456599286563,13.107141805477735
-121.68,39.11,19,596,203,4.0625,1.083743842364532,6.729064039408867,2.935960591133005,13.640687539530587
-121.64,39.12,13,3294,1106,4.2656,0.9828209764918626,5.793851717902351,2.9783001808318263,13.356765986501236
-121.64,39.11,18,1817,508,3.3793,1.0669291338582678,6.322834645669292,3.576771653543307,13.155170763522218
-121.66,39.09,27,1090,333,4.45,1.117117117117117,6.3003003003003,3.2732732732732734,13.195312332151866
-121.67,39.18,26,1125,366,3.3958,1.0245901639344261,5.795081967213115,3.0737704918032787,13.176024668295964
-121.68,39.15,14,1292,428,4.3833,1.0537383177570094,6.481308411214953,3.0186915887850465,13.402588781330516
-121.67,39.14,22,1056,403,3.6111,0.967741935483871,5.617866004962779,2.620347394540943,13.373268511835512
-121.63,39.18,13,821,367,2.0978,0.9455040871934605,5.1961852861035425,2.2370572207084467,13.576434340773005
-121.66,39.15,22,1200,370,3.4426,1.0162162162162163,5.794594594594595,3.2432432432432434,13.267138290325674
-121.65,39.16,16,2087,956,2.3963,1.153765690376569,5.2531380753138075,2.183054393305439,13.398588777297743
-121.64,39.15,15,1159,407,5.234,0.972972972972973,6.533169533169533,2.847665847665848,13.495559000530719
-121.71,39.25,37,806,294,4,1.0918367346938775,6.363945578231292,2.741496598639456,13.255852625660102
-121.68,39.29,29,1137,365,1.5281,1.095890410958904,5.095890410958904,3.115068493150685,12.682679721949851
-121.64,39.28,25,2076,685,1.8095,0.9664233576642336,4.170802919708029,3.0306569343065695,12.728429589345074
-121.64,39.22,37,627,219,3.8611,1.1324200913242009,5.429223744292237,2.863013698630137,13.239864284715761
-121.67,39.26,29,2106,687,1.6315,0.9941775836972343,4.426491994177583,3.0655021834061134,12.61342803295784
-121.83,39.23,25,1983,658,2.4464,1.0668693009118542,5.803951367781155,3.013677811550152,12.87004311696918
-121.74,39.15,20,1205,399,2.8,1.0325814536340852,5.769423558897243,3.020050125313283,12.849235312010077
-121.83,39.1,42,451,159,3.2917,1.2452830188679245,8.062893081761006,2.8364779874213837,13.21545710279639
-121.91,39.14,45,343,136,2.125,1.1397058823529411,6.213235294117647,2.5220588235294117,12.690123113631312
-121.76,38.94,48,234,74,3.6111,1.4864864864864864,7.297297297297297,3.1621621621621623,12.787865308389714
-121.67,38.85,46,410,122,1.7417,1.0737704918032787,5.286885245901639,3.360655737704918,13.3536452247489
-121.69,38.87,38,304,95,2.6597,0.9789473684210527,4.336842105263158,3.2,13.06641796152099
-121.62,38.96,36,1068,318,1.9797,1.0345911949685536,5.7421383647798745,3.358490566037736,13.437976188797284
-121.7,39.07,26,1437,505,3.3125,1.00990099009901,5.283168316831683,2.8455445544554454,13.239864284715761
-121.47,38.95,34,969,314,2.7039,1.1146496815286624,6.780254777070064,3.0859872611464967,13.310123648979545
-121.52,38.9,32,802,284,2.9048,1.102112676056338,5.809859154929577,2.823943661971831,13.218975718493938
-121.58,38.81,25,340,155,1.7857,0.8709677419354839,5.019354838709678,2.193548387096774,14.33115852594652
-121.51,38.79,29,850,282,2.9324,1.1453900709219857,6.085106382978723,3.0141843971631204,13.606086075502077
-122.1,40.05,26,305,140,2.1827,0.9214285714285714,4.521428571428571,2.1785714285714284,12.873211163049852
-122.08,40.09,19,1185,483,2.3657,1.041407867494824,5.405797101449275,2.453416149068323,13.168707570439961
-122.12,40.14,34,1029,376,2.5197,1.0824468085106382,5.1861702127659575,2.7367021276595747,13.015845344664935
-122.17,40.2,28,873,311,3.3594,1.0739549839228295,5.729903536977492,2.807073954983923,12.970238376819108
-121.8,40.34,26,1341,539,2.881,1.6883116883116882,8.933209647495362,2.4879406307977736,12.980370600953584
-121.78,40.12,14,35,17,6.1359,6.352941176470588,22.823529411764707,2.0588235294117645,13.310123648979545
-122.42,40.32,16,961,333,2.6827,1.1261261261261262,5.93993993993994,2.885885885885886,13.03798802632359
-122.34,40.32,12,2008,683,2.6352,1.0087847730600292,5.633967789165447,2.939970717423133,13.146472720976387
-122.23,40.32,10,1003,368,3.0833,1.1576086956521738,6.3478260869565215,2.7255434782608696,13.001786489866285
-122.38,40.09,16,1155,389,3.1361,0.9974293059125964,5.339331619537275,2.969151670951157,13.050258445046993
-122.57,39.9,15,1697,627,2.4555,1.291866028708134,6.177033492822966,2.7065390749601277,12.564829252274475
-122.72,40.17,16,188,72,1.3889,1.0833333333333333,5.5,2.611111111111111,13.086303183197561
-122.2,40.26,15,957,371,3.1908,0.9649595687331537,5.665768194070081,2.579514824797844,13.609426673348601
-122.38,40.2,16,1366,495,2.8447,1.0323232323232323,5.498989898989899,2.7595959595959596,13.088928755114313
-122.35,40.25,10,866,283,3.5,1.1236749116607774,5.72791519434629,3.060070671378092,13.288280637137191
-122.26,40.19,35,1194,444,2.0425,1.0563063063063063,5.556306306306307,2.689189189189189,12.721230817794293
-122.24,40.19,29,859,325,3.7,1.0338461538461539,5.883076923076923,2.643076923076923,12.837873187120413
-122.23,40.2,17,322,139,4.2917,0.9928057553956835,5.482014388489208,2.316546762589928,13.530918506550249
-122.24,40.18,39,1307,499,1.6483,0.9879759519038076,4.390781563126253,2.6192384769539077,12.667646828147397
-122.24,40.17,51,1083,494,1.577,1.1821862348178138,4.813765182186235,2.1923076923076925,12.485635179527076
-122.25,40.17,47,846,301,1.8077,1.0232558139534884,5.162790697674419,2.8106312292358804,12.533377884559757
-122.22,40.18,13,1754,764,2.3517,1.051047120418848,4.867801047120419,2.2958115183246073,13.104557534727295
-122.21,40.2,19,1421,683,2.6149,1.0702781844802343,4.98389458272328,2.0805270863836016,13.044821082671655
-122.19,40.2,30,1296,464,3.5305,1.0258620689655173,5.926724137931035,2.793103448275862,12.887360350424514
-122.21,40.18,30,410,165,2.1898,0.9454545454545454,4.509090909090909,2.484848484848485,12.71216851715519
-122.25,40.17,19,1741,642,1.9727,0.9813084112149533,4.956386292834891,2.7118380062305296,12.742693338096007
-122.24,40.16,19,1293,494,2.035,1.0303643724696356,5.060728744939271,2.617408906882591,12.554440744412156
-122.23,40.17,21,651,299,2.225,1.1070234113712374,4.68561872909699,2.177257525083612,12.73914395256234
-122.23,40.15,14,1637,551,1.787,1.0399274047186933,4.168784029038113,2.970961887477314,12.4789684941901
-122.25,40.15,15,858,327,2.4375,1.0581039755351682,5.128440366972477,2.623853211009174,12.63697834400291
-122.17,40.11,24,1042,333,1.7708,1.021021021021021,4.897897897897898,3.129129129129129,12.633086631321033
-122.19,40.07,21,744,265,1.9773,1.0943396226415094,5.841509433962264,2.8075471698113206,12.552351733846796
-122.18,40.02,30,961,333,2.25,1.1921921921921923,5.861861861861862,2.885885885885886,12.799729820406284
-122.14,40.07,31,1193,447,1.4923,1.0402684563758389,4.592841163310962,2.668903803131991,12.306143960683363
-122.13,40.01,21,451,178,2.125,1.0898876404494382,5.146067415730337,2.533707865168539,12.713986699352105
-122.1,40.03,25,1266,494,1.7566,1.0991902834008098,5.093117408906883,2.562753036437247,12.621331844138766
-122.06,40.02,32,690,254,2.3043,1.0905511811023623,5.649606299212598,2.716535433070866,12.803097319152236
-122,39.94,27,464,148,1.7125,1.1891891891891893,5.756756756756757,3.135135135135135,12.617386728777458
-122.11,39.82,27,508,198,2.625,1.0808080808080809,5.378787878787879,2.5656565656565657,13.140219306981239
-122.12,39.91,16,2028,752,2.3929,1.059840425531915,5.327127659574468,2.6968085106382977,12.942277946414798
-122.17,39.92,16,652,287,1.9038,1.0662020905923344,5.456445993031359,2.2717770034843205,12.667646828147397
-122.17,39.94,32,1316,447,2.2292,1.0671140939597314,5.261744966442953,2.9440715883668904,12.601469519653806
-122.14,39.97,27,625,197,3.1319,1.1269035532994924,5.477157360406092,3.1725888324873095,12.703034235614163
-122.23,39.95,21,888,361,2.207,1.0581717451523547,5.781163434903047,2.4598337950138505,13.071754398010967
-122.2,39.93,9,768,260,1.9191,1.103846153846154,4.984615384615385,2.953846153846154,12.539737347770638
-122.23,39.86,21,982,322,1.8375,1.0869565217391304,5.372670807453416,3.049689440993789,12.980370600953584
-122.19,39.92,20,1363,611,1.023,1.0769230769230769,4.194762684124386,2.230769230769231,12.535501615541898
-122.18,39.93,35,610,237,2.1759,1.1476793248945147,5.852320675105485,2.5738396624472575,12.64279133026378
-122.19,39.91,39,1433,502,1.8571,1.0537848605577689,4.914342629482071,2.854581673306773,12.520552472816712
-122.68,41.15,32,224,89,3.631,2.3146067415730336,9.179775280898877,2.5168539325842696,13.123799478337306
-122.81,40.93,16,588,195,2.7083,2.4153846153846152,10.512820512820513,3.0153846153846153,13.104557534727295
-122.96,40.77,29,753,270,3.2891,1.1,6.062962962962963,2.7888888888888888,13.157643882754932
-122.93,40.78,20,1685,757,2.3667,1.0541611624834875,4.964332892998679,2.225891677675033,13.133931702471784
-122.89,40.76,14,270,90,2.3958,1.4555555555555555,7.911111111111111,3,13.26376420477567
-122.79,40.75,17,1352,560,2.125,1.4607142857142856,6.876785714285714,2.414285714285714,12.857282930575868
-122.86,40.56,12,423,172,1.7393,1.744186046511628,7.848837209302325,2.4593023255813953,13.001786489866285
-122.95,40.67,17,574,242,2.0268,1.3677685950413223,6.190082644628099,2.371900826446281,13.17115177964912
-122.95,40.71,26,987,364,2.4792,1.1565934065934067,6.1291208791208796,2.7115384615384617,13.1032632183273
-123.35,40.99,23,47,23,1.125,2.5652173913043477,6.130434782608695,2.0434782608695654,12.762021524159845
-123.53,40.88,20,918,345,2.2115,1.736231884057971,7.768115942028985,2.6608695652173915,12.909029901396213
-123.48,40.79,15,287,104,1.9107,1.5384615384615385,5.951923076923077,2.7596153846153846,12.971691314472894
-123.28,40.77,25,301,121,1.625,1.7024793388429753,6.338842975206612,2.487603305785124,12.971691314472894
-123.13,40.85,18,675,282,1.8933,1.3368794326241136,5.851063829787234,2.393617021276596,13.048901512736167
-123.41,40.61,17,301,126,1.7875,1.626984126984127,6.103174603174603,2.388888888888889,12.552351733846796
-123.11,40.6,23,316,136,1.1602,1.4852941176470589,5.205882352941177,2.323529411764706,12.74446393120944
-123.18,40.58,18,695,254,1.7262,1.094488188976378,5.71259842519685,2.736220472440945,12.88892178990404
-123.22,40.54,27,847,330,1.9034,1.093939393939394,4.766666666666667,2.566666666666667,12.43350802961997
-123.12,40.54,23,539,201,1.8696,1.0796019900497513,5.4278606965174125,2.681592039800995,12.6808113218638
-123.21,40.51,16,152,61,1.375,1.3770491803278688,3.9508196721311477,2.4918032786885247,12.414808430617423
-123.32,40.43,15,131,57,0.4999,2.56140350877193,11.596491228070175,2.2982456140350878,12.587358913173219
-123.08,40.4,10,140,49,1.7969,2.0816326530612246,7.448979591836735,2.857142857142857,12.111910643752276
-123.17,40.31,36,18,8,0.536,3.5,12.25,2.25,11.058099632874663
-123.22,40.16,27,396,150,2.8472,2.993333333333333,12.32,2.64,12.222910445791491
-123.48,40.34,19,216,80,2.7083,1.35,6.475,2.7,12.735583578201442
-123.43,40.22,20,87,37,3.625,0.9459459459459459,3.5945945945945947,2.3513513513513513,12.787865308389714
-123.41,40.07,17,141,53,0.8362,2.849056603773585,8.471698113207546,2.660377358490566,13.086303183197561
-118.96,36.66,18,320,133,3.1964,3.18796992481203,9.789473684210526,2.406015037593985,12.98324920070442
-119.12,36.54,30,1368,453,2.9828,1.1368653421633554,6.06401766004415,3.019867549668874,13.055670219740016
-118.96,36.49,24,636,183,1.742,1.469945355191257,6.9289617486338795,3.4754098360655736,13.437976188797284
-118.65,36.57,20,570,225,1.4821,1.8488888888888888,6.36,2.533333333333333,13.653599955888703
-118.86,36.41,20,1195,491,3.0391,1.1710794297352343,5.59877800407332,2.433808553971487,13.624340427031811
-118.94,36.32,10,986,358,4.0703,1.111731843575419,6.343575418994414,2.7541899441340782,13.683698092577957
-119.26,36.61,33,310,113,2.5417,0.7964601769911505,4.95575221238938,2.743362831858407,13.437976188797284
-119.25,36.56,35,1131,316,1.6722,1.1803797468354431,5.300632911392405,3.579113924050633,12.635034133903318
-119.28,36.54,33,1222,301,1.8163,1.0963455149501662,4.883720930232558,4.059800664451827,12.601469519653806
-119.29,36.54,18,2732,592,1.8429,1.0608108108108107,4.359797297297297,4.614864864864865,12.61936097818937
-119.29,36.55,21,1721,515,2.5521,1.0097087378640777,4.790291262135923,3.341747572815534,12.755030621172006
-119.3,36.57,32,461,149,3.0156,0.912751677852349,4.885906040268456,3.0939597315436242,13.340023197594336
-119.44,36.48,27,1704,395,1.1728,1.0506329113924051,3.9139240506329114,4.313924050632911,12.233994868954925
-119.37,36.47,26,277,73,2.3438,0.9452054794520548,4.616438356164384,3.7945205479452055,13.239864284715761
-119.45,36.48,38,311,87,3.1719,0.9885057471264368,4.620689655172414,3.574712643678161,13.310123648979545
-119.48,36.44,22,1185,271,2.0857,1.070110701107011,5.125461254612546,4.372693726937269,12.424196237852458
-119.35,36.52,39,2199,592,2.6445,1.027027027027027,5.113175675675675,3.714527027027027,12.690123113631312
-119.48,36.5,32,1968,574,2.9554,1.088850174216028,6.012195121951219,3.4285714285714284,13.352603086027832
-119.43,36.55,27,882,324,2.75,0.9969135802469136,5.003086419753086,2.7222222222222223,13.162574222568296
-119.48,36.54,28,1011,335,4.2222,1.0835820895522388,6.304477611940299,3.017910447761194,13.337913105259208
-119.4,36.55,19,2202,590,2.5141,1.064406779661017,5.084745762711864,3.7322033898305085,12.786160341435458
-119.39,36.55,30,837,325,3.3869,0.9661538461538461,5.135384615384615,2.5753846153846154,12.988984873442115
-119.38,36.56,14,1945,733,2.6906,1.096862210095498,5.409276944065485,2.6534788540245566,13.184502853088636
-119.38,36.55,31,1411,465,3.017,0.9440860215053763,5.036559139784946,3.0344086021505374,12.862084607697922
-119.38,36.56,25,611,212,2.0729,1.0471698113207548,5.566037735849057,2.8820754716981134,13.048901512736167
-119.38,36.54,33,2030,522,1.5223,1.0268199233716475,4.722222222222222,3.888888888888889,12.483417242484709
-119.38,36.53,38,1423,293,1.9602,1.0136518771331058,4.3720136518771335,4.856655290102389,12.474502469159743
-119.39,36.54,34,1272,407,1.8068,1.0368550368550369,3.9066339066339064,3.1253071253071254,12.633086631321033
-119.39,36.54,30,1184,324,1.7165,1.0061728395061729,4.345679012345679,3.654320987654321,12.635034133903318
-119.4,36.53,28,1524,412,2.75,1.0412621359223302,5.342233009708738,3.6990291262135924,12.74446393120944
-119.28,36.52,19,1327,316,2.25,1.0253164556962024,4.436708860759493,4.199367088607595,12.514085726629196
-119.29,36.53,33,1734,336,1.625,1.0476190476190477,4.491071428571429,5.160714285714286,12.449624409501004
-119.29,36.52,39,1222,224,1.5714,1.0178571428571428,3.830357142857143,5.455357142857143,12.269298703877052
-119.26,36.5,35,1475,329,2.5719,1.127659574468085,5.133738601823708,4.4832826747720365,12.898246165311727
-119.1,36.43,24,643,193,2.6711,0.9844559585492227,5.383419689119171,3.33160621761658,12.850849347362743
-119.1,36.42,26,1217,383,1.8801,1.0861618798955615,4.634464751958225,3.177545691906005,12.60546952368658
-119.09,36.42,15,1275,343,1.5875,1.0524781341107872,4.422740524781341,3.717201166180758,12.568958520624813
-119.09,36.42,17,966,218,2,1.0045871559633028,4.022935779816514,4.431192660550459,12.498853715866671
-119.1,36.4,31,1518,386,1.5608,0.93523316062176165,3.971502590673575,3.9326424870466323,12.481195019570997
-119.1,36.4,23,1056,338,3.2159,1.0739644970414202,5.576923076923077,3.1242603550295858,13.153932206590435
-119.23,36.45,36,1283,312,2.1205,1.0352564102564104,4.833333333333333,4.112179487179487,12.652414817384873
-119.18,36.4,39,899,309,2.6648,1.0032362459546926,5.598705501618123,2.9093851132686086,13.534484400880233
-119.27,36.39,17,998,340,4.3281,1.0294117647058822,6.105882352941176,2.9352941176470586,13.67270074101079
-119.23,36.39,39,1061,306,1.4812,1.1405228758169934,5.42483660130719,3.4673202614379086,12.520552472816712
-119.21,36.39,31,1013,297,2.0363,1.02020202020202,4.9326599326599325,3.410774410774411,12.520552472816712
-119.21,36.38,18,1461,395,2.0216,1.0455696202531646,5.463291139240506,3.69873417721519,12.61342803295784
-119.35,36.42,18,1742,176,2.7969,1.0965909090909092,6.3352272727272725,9.897727272727273,13.485386035117527
-119.31,36.39,32,1538,468,1.9342,0.9957264957264957,4.89957264957265,3.286324786324786,12.80645498577107
-119.45,36.35,22,1076,282,2.3365,1.1808510638297873,6.468085106382978,3.8156028368794326,12.823097823270887
-119.41,36.35,20,1390,336,2.2222,1.0119047619047619,5.1875,4.136904761904762,12.50758241052335
